name;desc;latitude;longitude
Zuideinde;Buslijn 187 Zone 5328 ;51,86099106;4,551186238
Zuiderbegraafplaats;Buslijn 70 Zone 5314 ;51,87668805;4,50366661
Zuiderbegraafplaats;Buslijn 70 Zone 5314 ;51,87687708;4,50489734
Zuiderparklaan;Buslijn 172 Zone 5320 ;51,98421466;4,489917605
Zuiderparklaan;Buslijn 172 Zone 5320 ;51,98440283;4,489841052
Zuiderparkweg;Buslijn 70, Buslijn 68 Zone 5314 ;51,88118709;4,480688018
Zuiderparkweg;Buslijn 70, Buslijn 68, BOB-buslijn 7, BOB-buslijn 11 Zone 5300 ;51,88113767;4,480108044
Zuidplein;Buslijn 143, Buslijn 184, Buslijn 182, Buslijn 144, Buslijn 76, Buslijn 66, Buslijn 67, Buslijn 77, Buslijn 146, Buslijn 44, Buslijn 70, Buslijn 68, Buslijn 69, Buslijn 72, Buslijn 290, Buslijn 187, Buslijn 74, Buslijn 71 Zone 5314 ;51,88680135;4,488389898
Zuidplein;Buslijn 182, Buslijn 184, Buslijn 187 Zone 5314 ;51,88740339;4,48836334
Zuidplein;Metrolijn D, Metrolijn E Zone 5314 Dit metrostation is toegankelijk met een rolstoel.;51,88646459;4,487844641
Zuidplein;Metrolijn D, Metrolijn E Zone 5314 Dit metrostation is toegankelijk met een rolstoel.;51,88646459;4,487844641
Zuidplein Hoog;Buslijn 143, Buslijn 184, Buslijn 182, Buslijn 144, Buslijn 73, Buslijn 70, Buslijn 76, Buslijn 66, Buslijn 67, Buslijn 77, Buslijn 146, Buslijn 44, Buslijn 68, Buslijn 69, Buslijn 72, Buslijn 290, Buslijn 187, Buslijn 74, Buslijn 71 Zone 5314 ;51,88705166;4,488210582
Zuidplein Perron G;Buslijn 143, Buslijn 144, Buslijn 146, Buslijn 290 Zone 5314 ;51,88756594;4,488461776
Zuidplein Perron H;Buslijn 76, Buslijn 68, Buslijn 69, Buslijn 71 Zone 5314 ;51,88759346;4,488533858
Zuidplein perron I;Buslijn 73, Buslijn 70 Zone 5314 ;51,88759424;4,488635527
Zuidplein perron J;Buslijn 67, Buslijn 44, BOB-buslijn 7 Zone 5300 ;51,88758614;4,488751899
Zuidplein perron K;Buslijn 70, Buslijn 73, BOB-buslijn 11 Zone 5300 ;51,88758714;4,488882616
Zuidplein perron L;Buslijn 77, BOB-buslijn 11 Zone 5300 ;51,88758814;4,489013333
Zuidplein perron M;Buslijn 66 Zone 5314 ;51,88758881;4,489100478
Zuidplein perron N;Buslijn 72, Buslijn 74 Zone 5314 ;51,88758947;4,489187622
Zuidpoort;Buslijn 40, Buslijn 174 Zone 5426 ;52,00811699;4,363462111
Zuidpoort;Buslijn 40, Buslijn 174 Zone 5426 ;52,00847622;4,364458941
Zuidpoort;Deze halte is tijdelijk komen te vervallen Zone 5426 ;52,00816243;4,363519335
Zuidweg;BOB-buslijn 19 Zone 5300 ;51,98874965;4,205598989
Zwaanshals;Tramlijn 8 Zone 5300 ;51,93405609;4,486164785
Zwaanshals;Tramlijn 8 Zone 5300 ;51,93404112;4,486557702
Zwaardslootseweg;Buslijn 173 Zone 5441 ;52,06361655;4,490659141
Zwaardslootweg;Buslijn 173 Zone 5441 ;52,06329646;4,491117638
Zwaluw;Buslijn 144 Zone 5334 ;51,86659147;4,612862252
Zwaluw;Buslijn 144, BOB-buslijn 16 Zone 5300 ;51,86639604;4,613214077
Zwanendal;BOB-buslijn 1 Zone 5300 ;51,96883336;4,620557584
Zwanenkade;Buslijn 97 Zone 5322 ;51,91652569;4,617321997
Zwanenkade;Buslijn 98 Zone 5322 ;51,91615606;4,617153905
Zwembad;Buslijn 182 Zone 5328 ;51,85448126;4,511461877
Zwembad;Buslijn 182 Zone 5328 ;51,85447325;4,511592673
Zwembad Pernis;Buslijn 69 Zone 5316 ;51,88635469;4,388576008
Zwembad Pernis;Buslijn 69, BOB-buslijn 7 Zone 5300 ;51,88597809;4,388686052
